101020500,2015-6-17,1846
101190804,2015-6-17,1707
101190805,2015-6-17,1571
101190107,2015-6-17,1785
101190507,2015-6-17,1580
101190504,2015-6-17,1568
101190503,2015-6-17,1550
101190705,2015-6-17,1365
101191304,2015-6-17,1684
101191303,2015-6-17,1685
101190806,2015-6-17,1640
101191301,2015-6-17,1650
101191305,2015-6-17,1650
101190408,2015-6-17,1712
101191203,2015-6-17,1658
101191201,2015-6-17,1582
101190802,2015-6-17,1715
101190509,2015-6-17,1614
101190407,2015-6-17,1818
101191104,2015-6-17,1781
101190201,2015-6-17,1813
101190702,2015-6-17,1428
101190807,2015-6-17,1551
101190204,2015-6-17,1813
101190903,2015-6-17,1703
101190801,2015-6-17,1715
101190303,2015-6-17,1676
101190601,2015-6-17,1725
101190203,2015-6-17,1759
101190603,2015-6-17,1721
101190403,2015-6-17,1720
101200402,2015-6-17,1959
101201008,2015-6-17,2033
101200203,2015-6-17,1800
101200908,2015-6-17,1933
101200702,2015-6-17,2121
101200704,2015-6-17,2114
101200907,2015-6-17,1895
101201107,2015-6-17,1930
101200404,2015-6-17,1873
101200602,2015-6-17,2064
101201001,2015-6-17,2016
101200301,2015-6-17,2155
101201106,2015-6-17,1685
101200803,2015-6-17,2047
101201302,2015-6-17,1864
101200207,2015-6-17,1891
101200406,2015-6-17,2003
101201006,2015-6-17,1850
101200502,2015-6-17,1880
101200806,2015-6-17,2027
101200501,2015-6-17,2046
101200508,2015-6-17,1989
101200103,2015-6-17,1970
101200601,2015-6-17,2065
101200802,2015-6-17,1921
101200805,2015-6-17,2134
101201003,2015-6-17,1756
101200703,2015-6-17,1982
101201401,2015-6-17,1902
101201403,2015-6-17,1936
101201007,2015-6-17,1879
101200206,2015-6-17,1730
101201002,2015-6-17,1472
101200504,2015-6-17,1971
101200503,2015-6-17,1957
101201701,2015-6-17,1961
101200507,2015-6-17,2109
101201201,2015-6-17,1359
101200804,2015-6-17,2061
101201101,2015-6-17,1870
101200807,2015-6-17,2092
101201301,2015-6-17,1806
101201501,2015-6-17,1991
101200705,2015-6-17,1962
101200706,2015-6-17,2102
101200906,2015-6-17,1681
101200509,2015-6-17,2017
101201004,2015-6-17,1613
101200201,2015-6-17,1849
101200202,2015-6-17,1849
101200701,2015-6-17,2037
101201601,2015-6-17,1991
101200407,2015-6-17,1980
101200401,2015-6-17,1980
101200904,2015-6-17,1957
101200104,2015-6-17,1930
101200606,2015-6-17,2065
101200506,2015-6-17,2040
101201005,2015-6-17,1845
101200603,2015-6-17,2143
101200901,2015-6-17,1882
101200205,2015-6-17,1804
101200405,2015-6-17,1948
101200505,2015-6-17,2092
101200902,2015-6-17,1842
101200403,2015-6-17,1956
101201103,2015-6-17,1795
101201104,2015-6-17,1899
101200208,2015-6-17,1893
101201109,2015-6-17,1870
101200910,2015-6-17,2003
101201402,2015-6-17,1989
101201105,2015-6-17,1840
101201102,2015-6-17,1640
101200903,2015-6-17,1919
101210203,2015-6-17,1798
101210410,2015-6-17,1862
101210709,2015-6-17,1845
101211002,2015-6-17,2061
101210202,2015-6-17,1799
101210104,2015-6-17,2018
101210403,2015-6-17,1920
101211104,2015-6-17,1735
101210204,2015-6-17,1843
101211106,2015-6-17,1780
101210706,2015-6-17,1919
101210905,2015-6-17,2178
101210405,2015-6-17,1883
101210108,2015-6-17,1955
101210303,2015-6-17,1861
101210306,2015-6-17,1805
101210101,2015-6-17,1989
101210609,2015-6-17,1984
101210612,2015-6-17,2023
101210201,2015-6-17,1860
101210105,2015-6-17,1959
101211005,2015-6-17,2082
101210611,2015-6-17,2023
101210302,2015-6-17,1782
101210301,2015-6-17,1816
101210809,2015-6-17,2206
101210901,2015-6-17,2176
101210804,2015-6-17,2059
101211003,2015-6-17,1951
101210903,2015-6-17,2125
101210107,2015-6-17,1809
101210610,2015-6-17,2023
101210801,2015-6-17,2292
101210803,2015-6-17,2191
101211004,2015-6-17,2084
101210613,2015-6-17,2019
101210401,2015-6-17,1965
101210408,2015-6-17,1924
101210908,2015-6-17,1980
101210305,2015-6-17,1712
101210704,2015-6-17,1845
101210902,2015-6-17,1956
101211105,2015-6-17,1701
101210805,2015-6-17,2253
101210807,2015-6-17,2179
101211006,2015-6-17,2092
101211001,2015-6-17,2092
101210705,2015-6-17,2142
101210604,2015-6-17,1938
101210503,2015-6-17,1941
101210501,2015-6-17,2023
101211102,2015-6-17,1638
101210505,2015-6-17,1964
101210808,2015-6-17,2206
101210802,2015-6-17,2068
101210702,2015-6-17,1870
101210601,2015-6-17,1984
101210605,2015-6-17,1980
101210103,2015-6-17,1965
101210304,2015-6-17,1896
101210703,2015-6-17,2180
101210607,2015-6-17,2019
101210701,2015-6-17,2167
101210906,2015-6-17,2083
101210406,2015-6-17,1873
101210606,2015-6-17,2093
101210504,2015-6-17,1980
101210411,2015-6-17,1965
101210904,2015-6-17,2083
101210708,2015-6-17,2175
101210907,2015-6-17,2196
101210707,2015-6-17,2035
101210106,2015-6-17,1985
101210603,2015-6-17,1911
101210806,2015-6-17,2206
101210404,2015-6-17,1960
101210412,2015-6-17,1862
101211101,2015-6-17,1780
101220601,2015-6-17,1906
101220201,2015-6-17,1616
101220901,2015-6-17,1613
101220102,2015-6-17,1808
101220105,2015-6-17,1826
101221701,2015-6-17,1870
101221101,2015-6-17,1642
101220702,2015-6-17,1552
101220502,2015-6-17,1891
101221104,2015-6-17,1707
101221702,2015-6-17,1950
101220302,2015-6-17,1895
101220103,2015-6-17,1918
101220104,2015-6-17,1871
101220402,2015-6-17,1840
101221102,2015-6-17,1613
101220802,2015-6-17,1684
101220801,2015-6-17,1724
101221406,2015-6-17,1805
101220203,2015-6-17,1607
101220503,2015-6-17,1784
101220101,2015-6-17,1900
101220504,2015-6-17,1891
101221201,2015-6-17,1774
101220401,2015-6-17,1878
101220605,2015-6-17,1984
101220202,2015-6-17,1816
101221001,2015-6-17,1963
101221008,2015-6-17,833
101221002,2015-6-17,1810
101221502,2015-6-17,1738
101221506,2015-6-17,1767
101220805,2015-6-17,1721
101221403,2015-6-17,1896
101221402,2015-6-17,1817
101221505,2015-6-17,1854
101221704,2015-6-17,1580
101221405,2015-6-17,1891
101221106,2015-6-17,1772
101221407,2015-6-17,1812
101220703,2015-6-17,1527
101220804,2015-6-17,1710
101220903,2015-6-17,1692
101221501,2015-6-17,1885
101220106,2015-6-17,1943
101220501,2015-6-17,1846
101220904,2015-6-17,1665
101221103,2015-6-17,1721
101220304,2015-6-17,1771
101221404,2015-6-17,1815
101220403,2015-6-17,1878
101220604,2015-6-17,1950
101221004,2015-6-17,1885
101221703,2015-6-17,1935
101221105,2015-6-17,1767
101221006,2015-6-17,1929
101221705,2015-6-17,1864
101221503,2015-6-17,1681
101221507,2015-6-17,1898
101220704,2015-6-17,1676
101221202,2015-6-17,1707
101220606,2015-6-17,2033
101220701,2015-6-17,1692
101220806,2015-6-17,1603
101220603,2015-6-17,1872
101221107,2015-6-17,1710
101220609,2015-6-17,1811
101221301,2015-6-17,1923
101221003,2015-6-17,1963
101220607,2015-6-17,1968
101220204,2015-6-17,1670
101220301,2015-6-17,1821
101220303,2015-6-17,1802
101220305,2015-6-17,1752
101220705,2015-6-17,1687
101221007,2015-6-17,1866
101221401,2015-6-17,1827
101220803,2015-6-17,1752
101221005,2015-6-17,1819
101220608,2015-6-17,1620
101220602,2015-6-17,1942
101240612,2015-6-17,2394
101240104,2015-6-17,2013
101240712,2015-6-17,2575
101240904,2015-6-17,2212
101240404,2015-6-17,2199
101240702,2015-6-17,2578
101240705,2015-6-17,2626
101240205,2015-6-17,1931
101240307,2015-6-17,2136
101240715,2015-6-17,2806
101161106,2015-6-17,698
101240210,2015-6-17,2035
101240507,2015-6-17,2194
101241002,2015-6-17,2183
101240803,2015-6-17,2214
101240718,2015-6-17,2632
101240701,2015-6-17,2632
101240508,2015-6-17,2186
101240402,2015-6-17,2392
101240313,2015-6-17,2243
101241103,2015-6-17,2278
101240310,2015-6-17,2304
101240711,2015-6-17,2725
101240207,2015-6-17,1981
101240601,2015-6-17,2387
101240602,2015-6-17,2387
101240506,2015-6-17,2055
101240801,2015-6-17,2214
101240608,2015-6-17,1854
101240405,2015-6-17,2285
101240603,2015-6-17,2352
101240201,2015-6-17,1888
101240802,2015-6-17,2149
101240902,2015-6-17,2267
101240410,2015-6-17,2273
101240714,2015-6-17,2722
101240905,2015-6-17,2212
101240101,2015-6-17,2189
101240103,2015-6-17,2205
101240408,2015-6-17,2292
101240409,2015-6-17,2367
101240704,2015-6-17,2594
101240707,2015-6-17,2433
101240208,2015-6-17,2011
101240713,2015-6-17,2493
101240202,2015-6-17,1927
101240709,2015-6-17,2629
101240505,2015-6-17,2272
101240903,2015-6-17,2212
101240301,2015-6-17,2158
101240308,2015-6-17,2309
101240703,2015-6-17,2520
101240708,2015-6-17,2399
101240610,2015-6-17,2460
101240611,2015-6-17,2461
101240502,2015-6-17,2013
101240609,2015-6-17,2423
101240306,2015-6-17,2265
101240504,2015-6-17,2187
101240204,2015-6-17,1972
101240303,2015-6-17,2017
101240605,2015-6-17,2195
101240706,2015-6-17,2776
101240604,2015-6-17,2266
101240717,2015-6-17,2580
101240209,2015-6-17,2059
101240102,2015-6-17,2252
101241001,2015-6-17,2152
101240212,2015-6-17,2010
101240716,2015-6-17,2650
101240501,2015-6-17,2160
101240503,2015-6-17,2078
101240407,2015-6-17,2272
101241101,2015-6-17,2297
101240309,2015-6-17,2271
101240606,2015-6-17,2266
101240607,2015-6-17,2251
101240206,2015-6-17,2226
101240710,2015-6-17,2617
101240305,2015-6-17,2258
101241102,2015-6-17,2164
101240312,2015-6-17,2117
101240509,2015-6-17,2287
101240406,2015-6-17,2233
101250704,2015-6-17,1942
101250509,2015-6-17,2308
101250602,2015-6-17,2136
101251502,2015-6-17,1920
101250305,2015-6-17,2291
101250406,2015-6-17,2318
101250101,2015-6-17,1997
101250909,2015-6-17,2125
101251204,2015-6-17,2073
101250501,2015-6-17,2435
101251103,2015-6-17,2128
101251405,2015-6-17,2596
101251403,2015-6-17,2357
101250903,2015-6-17,2005
101251505,2015-6-17,1873
101250511,2015-6-17,2048
101250502,2015-6-17,2327
101251504,2015-6-17,1938
101250604,2015-6-17,2093
101250403,2015-6-17,2217
101250407,2015-6-17,2217
101250402,2015-6-17,2276
101250401,2015-6-17,2350
101250405,2015-6-17,2241
101250701,2015-6-17,2194
101251213,2015-6-17,2037
101251201,2015-6-17,2048
101251002,2015-6-17,2075
101251508,2015-6-17,1961
101251206,2015-6-17,2157
101250503,2015-6-17,2451
101251410,2015-6-17,2464
101251407,2015-6-17,2432
101251205,2015-6-17,2147
101250608,2015-6-17,2077
101251501,2015-6-17,1947
101251408,2015-6-17,2511
101250408,2015-6-17,2270
101250803,2015-6-17,2056
101251411,2015-6-17,2215
101250806,2015-6-17,2090
101250303,2015-6-17,2239
101250606,2015-6-17,2077
101250505,2015-6-17,2348
101251006,2015-6-17,2004
101250103,2015-6-17,2123
101250605,2015-6-17,2003
101250902,2015-6-17,2012
101251507,2015-6-17,1976
101250801,2015-6-17,1988
101251506,2015-6-17,2016
101250104,2015-6-17,1997
101251208,2015-6-17,2085
101251004,2015-6-17,1996
101250702,2015-6-17,2083
101250409,2015-6-17,1355
101250102,2015-6-17,2123
101251406,2015-6-17,2419
101251005,2015-6-17,2010
101250404,2015-6-17,2349
101251402,2015-6-17,2407
101250508,2015-6-17,2239
101251102,2015-6-17,1941
101250905,2015-6-17,1971
101250202,2015-6-17,1992
101250901,2015-6-17,2042
101250910,2015-6-17,1981
101250607,2015-6-17,2024
101250802,2015-6-17,2149
101251404,2015-6-17,2345
101250906,2015-6-17,2252
101250512,2015-6-17,2435
101250703,2015-6-17,2044
101250603,2015-6-17,2037
101251207,2015-6-17,2121
101250105,2015-6-17,1997
101250908,2015-6-17,2164
101251104,2015-6-17,2128
101250201,2015-6-17,2086
101250203,2015-6-17,2064
101251003,2015-6-17,2123
101250805,2015-6-17,2084
101251209,2015-6-17,2043
101250907,2015-6-17,2083
101250904,2015-6-17,2052
101251409,2015-6-17,2447
101251211,2015-6-17,2055
101250306,2015-6-17,2232
101250700,2015-6-17,2194
101250504,2015-6-17,2490
101251503,2015-6-17,1985
101250510,2015-6-17,2283
101251401,2015-6-17,2299
101250302,2015-6-17,2331
101250705,2015-6-17,2134
101251203,2015-6-17,2040
101251001,2015-6-17,2141
101251101,2015-6-17,2128
101251210,2015-6-17,1991
101251212,2015-6-17,2048
101250301,2015-6-17,2136
101250507,2015-6-17,2417
101280302,2015-6-17,3425
101281503,2015-6-17,3162
101280502,2015-6-17,3366
101281501,2015-6-17,3162
101280503,2015-6-17,3133
101281006,2015-6-17,3606
101280103,2015-6-17,3131
101280404,2015-6-17,3133
101280905,2015-6-17,3275
101282004,2015-6-17,3637
101281601,2015-6-17,3448
101280702,2015-6-17,3496
101281105,2015-6-17,3371
101280907,2015-6-17,3188
101280406,2015-6-17,3270
101281306,2015-6-17,3111
101280908,2015-6-17,3409
101282002,2015-6-17,3612
101280902,2015-6-17,3322
101280101,2015-6-17,3241
101282102,2015-6-17,3329
101281204,2015-6-17,2899
101281108,2015-6-17,3297
101281201,2015-6-17,3270
101280906,2015-6-17,3121
101282003,2015-6-17,3588
101280304,2015-6-17,3325
101281904,2015-6-17,3341
101280303,2015-6-17,3338
101280301,2015-6-17,3338
101281101,2015-6-17,3297
101280403,2015-6-17,3109
101281902,2015-6-17,3085
101281901,2015-6-17,3231
101281103,2015-6-17,3459
101280205,2015-6-17,2767
101281003,2015-6-17,3630
101281302,2015-6-17,2657
101281203,2015-6-17,3013
101281304,2015-6-17,2622
101281303,2015-6-17,2714
101281205,2015-6-17,3046
101280305,2015-6-17,3138
101282103,2015-6-17,3300
101282104,2015-6-17,3417
101281402,2015-6-17,3407
101282001,2015-6-17,3622
101280504,2015-6-17,3146
101280803,2015-6-17,3382
101280207,2015-6-17,2802
101280102,2015-6-17,3422
101280407,2015-6-17,3007
101281903,2015-6-17,3305
101281308,2015-6-17,3260
101281301,2015-6-17,3260
101281502,2015-6-17,3153
101280206,2015-6-17,2690
101280202,2015-6-17,2819
101280802,2015-6-17,3372
101280501,2015-6-17,3280
101282101,2015-6-17,3417
101280201,2015-6-17,2853
101280203,2015-6-17,2743
101280903,2015-6-17,3202
101281007,2015-6-17,3604
101281106,2015-6-17,3509
101280204,2015-6-17,3013
101281002,2015-6-17,3560
101280408,2015-6-17,3146
101280402,2015-6-17,3188
101281104,2015-6-17,3471
101281403,2015-6-17,3350
101282005,2015-6-17,3458
101281004,2015-6-17,3793
101281802,2015-6-17,3549
101281803,2015-6-17,3460
101281801,2015-6-17,3460
101281305,2015-6-17,3054
101281804,2015-6-17,3460
101281404,2015-6-17,3167
101281406,2015-6-17,3336
101281401,2015-6-17,3336
101280104,2015-6-17,3280
101281001,2015-6-17,3606
101280901,2015-6-17,3409
101281701,2015-6-17,3454
101280701,2015-6-17,3491
101281202,2015-6-17,3115
101290112,2015-6-17,2384
101290501,2015-6-17,2466
101290205,2015-6-17,3137
101291102,2015-6-17,2751
101290505,2015-6-17,2086
101290108,2015-6-17,2361
101290702,2015-6-17,2573
101290801,2015-6-17,2634
101291010,2015-6-17,1855
101290201,2015-6-17,2250
101290802,2015-6-17,2460
101291501,2015-6-17,3097
101291302,2015-6-17,436
101290103,2015-6-17,3312
101290210,2015-6-17,2003
101290708,2015-6-17,2514
101291105,2015-6-17,2535
101291203,2015-6-17,2472
101290109,2015-6-17,2603
101290608,2015-6-17,3241
101290404,2015-6-17,1973
101290308,2015-6-17,2607
101291103,2015-6-17,3090
101291207,2015-6-17,1908
101290607,2015-6-17,2650
101290313,2015-6-17,3772
101290211,2015-6-17,2073
101290301,2015-6-17,3416
101290705,2015-6-17,2468
101291403,2015-6-17,3256
101290408,2015-6-17,1808
101290209,2015-6-17,1761
101290907,2015-6-17,2912
101290703,2015-6-17,2583
101290303,2015-6-17,3159
101290903,2015-6-17,2862
101290902,2015-6-17,3226
101291601,2015-6-17,3625
101290105,2015-6-17,2416
101290312,2015-6-17,2891
101290307,2015-6-17,3265
101290101,2015-6-17,2433
101290904,2015-6-17,3094
101291204,2015-6-17,1350
101291507,2015-6-17,2752
101291401,2015-6-17,1941
101291101,2015-6-17,2701
101291206,2015-6-17,3300
101291503,2015-6-17,2978
101290503,2015-6-17,2019
101291002,2015-6-17,1584
101290808,2015-6-17,2371
101290403,2015-6-17,2266
101290407,2015-6-17,2214
101290111,2015-6-17,2430
101291205,2015-6-17,3300
101290311,2015-6-17,2278
101291508,2015-6-17,3097
101290306,2015-6-17,2732
101290603,2015-6-17,2630
101290604,2015-6-17,2760
101290405,2015-6-17,2086
101291603,2015-6-17,2790
101291605,2015-6-17,3380
101290908,2015-6-17,3118
101290309,2015-6-17,3137
101290206,2015-6-17,2696
101290304,2015-6-17,2770
101290906,2015-6-17,2804
101290805,2015-6-17,2519
101290806,2015-6-17,2329
101290212,2015-6-17,3017
101290912,2015-6-17,2733
101291404,2015-6-17,1759
101291201,2015-6-17,3300
101290310,2015-6-17,2471
101290901,2015-6-17,2977
101291006,2015-6-17,3430
101290606,2015-6-17,2641
101290401,2015-6-17,2332
101291506,2015-6-17,3101
101290107,2015-6-17,2606
101290302,2015-6-17,2948
101290406,2015-6-17,2007
101290809,2015-6-17,2411
101291104,2015-6-17,3114
101291011,2015-6-17,2459
101290504,2015-6-17,2744
101290110,2015-6-17,2201
101291007,2015-6-17,2459
101290113,2015-6-17,1792
101290506,2015-6-17,1907
101290704,2015-6-17,2441
101290208,2015-6-17,2256
101291303,2015-6-17,1310
101291005,2015-6-17,1692
101290601,2015-6-17,2847
101290807,2015-6-17,2216
101291301,2015-6-17,526
101290207,2015-6-17,2383
101290602,2015-6-17,2368
101290909,2015-6-17,2742
101290706,2015-6-17,2668
101290104,2015-6-17,2358
101290203,2015-6-17,2441
101291009,2015-6-17,2382
101290605,2015-6-17,2519
101290804,2015-6-17,2501
101290106,2015-6-17,2684
101291003,2015-6-17,2405
101290707,2015-6-17,2504
101291504,2015-6-17,3104
101291106,2015-6-17,2674
101290204,2015-6-17,2167
101290810,2015-6-17,2851
101291008,2015-6-17,2385
101291402,2015-6-17,2033
101290709,2015-6-17,3943
101290803,2015-6-17,3567
101290305,2015-6-17,3901
101290202,2015-6-17,2389
101291107,2015-6-17,3215
101290701,2015-6-17,2594
101290402,2015-6-17,2332
101291001,2015-6-17,1538
101291108,2015-6-17,3148
101291004,2015-6-17,1452
101290911,2015-6-17,3152
101291304,2015-6-17,526
